authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
AfVHGFuAxV8gMq2EHWzW2Ja7toT5YR1o2xsqh4UQmMKS,4,GYK5S5GN77fwVNNHqLEB1dM6dPrepzr2mbB34M8tHh1B,1,0,1,4,0.00000004,4,0.00000004,0,-16569,0,0,1734942029
AkmXHMnrhb4ycycT5xQGHUm6gmr7AYgErWJQtxYzxw1X,4,CnhQCfyUJmjE8K4GKsCN1eTq1CPtqK49EKGwkxbnyq4v,1,0,1,4,0.00000004,4,0.00000004,0,-20724,0,0,1700693274
ANyRaHQyLsKrx4DsizbdKmoGMGzyoNpH19XEGqvEnTZh,4,HmP6nmDhxrUm91dxmkawTJsBsmg1K7WGfTMppvkbzsa,1,0,1,4,0.00000004,4,0.00000004,0,-1576021,0,0,1760118890
AxvuxoDWbkgPhtTx6eua1iEVWq9sx7zapiz5XjUJ4dB,4,5sAiaB3ZsAhQwjPqXNxQN95bBp3kgcLJQQEFPN3t8itK,1,0,1,4,0.00000004,4,0.00000004,0,-41051,0,0,1758641538
BQ5VBC6AVYoQidHN3U5vDxeVDFHEip2MUzcB93vQPMkw,4,BSorpX7U4wQrLxYSK8ek3jzGd8XmfthzjkahbELzUT4a,1,0,1,4,0.00000004,4,0.00000004,0,-24144,0,0,1737389661
BX7V6Ea8pkniD7boCt4NpNtyALh3YBjiXFNCqzdbV4pY,4,2enSx2X4CckWikiFXZWYE71qEsz5erRYJg6FvGuGLJgM,1,0,1,4,0.00000004,4,0.00000004,0,-122470,0,0,1694856813
CBx6mss8dfE6HzWMdAcxVBwid4zR8F9UQPwFHpTpRqz4,4,Fk2J2jqDnkTXEqV6rR9XTtoHwfcKGgirRdKLQ4o3HD9T,1,0,1,4,0.00000004,4,0.00000004,0,-62277,0,0,1762625860
CdpuXWsyWceYMJnzfC143xcRe6sc1gDcPt7APnpX9Exa,4,4QoBFtD5C9qAgxJLu2vGqQ1hRVeQtL69eEDnawwCo3x9,1,0,1,4,0.00000004,4,0.00000004,0,-619435,0,0,1773728767
CFBNffDDj2vgRWS8v5d8AKXGepr3tTQfzZg24g8iuGmC,4,9F2ZqDP4CpWj4ycWwqMZTViNac7GWL6YtDEKscLtaNw4,1,0,1,4,0.00000004,4,0.00000004,0,-27320,0,0,1733338763
Cqhth77PwegFtWybMdKTxNfThq3337XGhEZpxiicHaHo,4,Dp1jnLswAM1kDKaanSvze3LkM4gGpJZphN55EgfMgmy7,1,0,1,4,0.00000004,4,0.00000004,0,-2770,0,0,1716660133
CqUsiNUxDWCWuDsEcpQ15WRxgypMh8qCstagCyP1rqzt,4,2QvpnAjJn2LowK7CEzzoQpCYU5M4HbYn2bCf5RJya7WH,1,0,1,4,0.00000004,4,0.00000004,0,-2940,0,0,1712259679
Cswwnzi6Pk5qfajxjsQCdgM7dgfvNTjesPhsGX6LmYsZ,4,9sQGuujgKGUNwjV7DS5AqQFuxo7bDP2zbtdToe6Q6fm,1,0,1,4,0.00000004,4,0.00000004,0,-1601,0,0,1722464938
CZXBPWeUhxxhf9kMzUySQ7hZsHGy3ZzhKGZHGjdGhmAo,4,CdmhpSuhhasKpmGG1DA35PbM52kB3AAaiZepTgYtLRvL,1,0,1,4,0.00000004,4,0.00000004,0,-13772,0,0,1711463172
D5cKg5jGTTGtMk7FtSkVjbBbMkEtQ3LcSqsUBH2jUZi3,4,6KUfJZ2QEf5UThNGHLnv6rbU8mwLY4guB3oNPGjkLDWu,1,0,1,4,0.00000004,4,0.00000004,0,-5858834,0,0,1729787555
dFk5MPtoE1vFEucFUsmSJrM82EGw4ejGxGdDYRPgasf,4,8SHRrApS3oJLYUc8hNGLtQk4AiKsfHUi5Hw9i58HaQ9N,1,0,1,4,0.00000004,4,0.00000004,0,-288458,0,0,1756836759
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,4,73nzVgQGLJRLchoZGWCmc5jUU2ztUpXPnzCViDQopejX,1,0,1,4,0.00000004,4,0.00000004,0,-32830,0,0,1741944060
Drarp7EduN1WkYKw2NBR22C62QTdcu9B1WgJRhDVwYV7,4,66b2qDhAxwhYisrwvNMVnMWr8NLiwu7G6jTXMvVm6HGQ,1,0,1,4,0.00000004,4,0.00000004,0,-32480,0,0,1721316820
Duu6BxQrZFPVpMKNk2Re21eawzf6Qp9g96jYjwdidQua,4,BW4qPcbMrLsSCByDJLtpozFMZXaYXGEsTPzGFfLuySk,1,0,1,4,0.00000004,4,0.00000004,0,-14976,0,0,1742245744
DVU66EetpXr8PHZ4bDsyQ2jfRBrVbUcVgLeAKraeJY8k,4,GgeYHLGRoK5dDwAaN4qhQdDxXojwayzS9j2KyyFQwgzb,1,0,1,4,0.00000004,4,0.00000004,0,-3877007,0,0,1768655190
EC3MAEf24DqJ6CtQfXpfQqtCyXYXebaoyLzUsMJU3ZFh,4,HSYDJ6TJ8oBzJf3KZjwsqqH36UgoUkbRbZsYc2RpgtXs,1,0,1,4,0.00000004,4,0.00000004,0,-8381,0,0,1724211749
EJQnmoABvspLcwLDXXD86sccLGpSTzTzbm664Jg4wYNs,4,3nCodoy9KYWr8tyU3FK9DYZEeRDBdDzjJRzBAcRZX6fR,1,0,1,4,0.00000004,4,0.00000004,0,-414994,0,0,1756415667
EksCMBmP4Gm9EcjD7pf8p5bpqmFtU5b3kpiXYNww7Npw,4,CEcyCazdnJaJjU8Yppck48LsaQ5npK1AqJX1Aafb6Vra,1,0,1,4,0.00000004,4,0.00000004,0,-641,0,0,1708137265
EPEYqcwdndTWLaE5Zr5FgASMi3RRKGWiV8SS3VPQLB89,4,jaU28vCkmzvZyxRjVTmNQyTM6Mqt4bKrCU9cvSnTEYW,1,0,1,4,0.00000004,4,0.00000004,0,-963393,0,0,1737471066
Eu3aZLwbwxfe1SiS6NSFBVT3rLBxahn1UEMEh2J2h82s,4,FVEbeWKHP2hjT91RMBWsdVzVHpm9AJ8vXsBnnys4DatA,1,0,1,4,0.00000004,4,0.00000004,0,-27003,0,0,1695093850
EyMvk9LuPchDX9eTSb6JvWJQfXJJKSyJcvNfGugjXNQ3,4,DHe1rp1txMyqo2z2dAucz6UJpoj5dCNmVspPQopnr9WQ,1,0,1,4,0.00000004,4,0.00000004,0,-50,0,0,1773401179
F3kXDMjscenHUtrTdN94WAUBgSLHqq43uWTgjCNeABcF,4,Ayn8KZZmE3ttKgoskPG7WkYkqLUN48aapNa25BSEkawc,1,0,1,4,0.00000004,4,0.00000004,0,-6131,0,0,1708907952
F3mMi12MYvschJ3UrE2AesSeDBwC6gsf9YMB49KwEvqc,4,3N6K4qrqWQhDYYFD1ZLPaEj9SAfgebJzqYyXT6JrkgaF,1,0,1,4,0.00000004,4,0.00000004,0,-241039,0,0,1752575533
F6nKS2xCdfSnezuytbyS8FN3HsM1DjyyWthr7YnYtCwC,4,87szoc4CPr6N2MUmRBd5WqESyohD6mqNBZtVqeruMeyn,1,0,1,4,0.00000004,4,0.00000004,0,-519300,0,0,1694669911
FaPKtTPYLcpL7aJCy9nooxEt6DZUQeikBwgV8dfUomFk,4,Dnmv6Z44RQ1BsQ9FXSV4k9F7es8YGw77sGkbuRtiBHfq,1,0,1,4,0.00000004,4,0.00000004,0,-1560,0,0,1709621727
FBgoTwsVBCdAhSD1hoBmWyiS9etpiBn8Ch8D8EjmdiFj,4,DiMSUc1twoo5fmyCGECMwAJ92Qubpuot8rRhJEmaPuQ4,1,0,1,4,0.00000004,4,0.00000004,0,-265476,0,0,1756454484
FbiyVq9SiZPpRLwjXNWff4USBzo25MGxezKfNe8HiNbt,4,HyaefiFQScfP5runngvLym5m61FUDdbVMZaU1QPeZmj8,1,0,1,4,0.00000004,4,0.00000004,0,-47882,0,0,1730828984
FBw1Puf6WFVRazAdgH5VR1LHdw1F5dDme4oir4QF7H8H,4,BovSieZFpz5henjpboYFXF2WPiz2K5dEnADrMpeDM8b3,1,0,1,4,0.00000004,4,0.00000004,0,-151403,0,0,1741774507
FDS6dYLNxAQSxkTDTsvzGiKdHhc1yn6m76XGfDvvWVws,4,EAT9FKPUSMrLmfbLpa1WXtvWaje6cwu4CZnyuCFYdTgy,1,0,1,4,0.00000004,4,0.00000004,0,-6334168,0,0,1745780515
FDzWa4JDyNmjZWBwuypfCbJqcqnpMjg5RjYJAfNeJbBv,4,9cSDiftvw8TRVKkp8puCbdFMJxMbctfSiHCaV3W62bHw,1,0,1,4,0.00000004,4,0.00000004,0,-633884,0,0,1718284906
Fk5hyiFvSMErS9F6VK4tCoMKv27j3zEHuQbyX1jYCx5K,4,FFNa46X6JHQMrfj2Avh8zSaiD5kDPzYKEn5Qe8MxqmSQ,1,0,1,4,0.00000004,4,0.00000004,0,-14,0,0,1759548098
FMCJasv7LRnEURzg3C5q7JinANExo7RriSNF4i1FnNi,4,3zW7wue13ReicFZBgNEdLhWecm8gPjjkeRf1YJq1kxFU,1,0,1,4,0.00000004,4,0.00000004,0,-961,0,0,1717143068
gDRtmPgLfK5PwX8Ktzixck8gnppUN1teVnS7C3R81tk,4,BcU517ecSqDEUJ6jasUH48ekVKrt8d7bZ4o7PGsXn5r5,1,0,1,4,0.00000004,4,0.00000004,0,-711746,0,0,1712332703
GefXjrCJPwkevwv61TiQxVAfSACtQHtHxj7VZRZuGmW9,4,CQoeASDaPdb1eKJf2rKsXjhFgkjWUrVkC49jLEDdx4sJ,1,0,1,4,0.00000004,4,0.00000004,0,-41146,0,0,1732153002
GjW6EZBdbZwhFuQ7nbNHbZYeiGVeZ2FMb5aLN5bXUCEQ,4,4m2PSM4XPcCB6xDqwU7SZPtaHXnkRV62TroZi5g55AbV,1,0,1,4,0.00000004,4,0.00000004,0,-37067,0,0,1716648876
GkjtrxThGdkVVU7FTQ5vRM4aQi1yQEWSP7nerdGJibTW,4,DoyWyNbP543LfmLWzeoBC3jCvbvdHsWF71Te5yEMc6in,1,0,1,4,0.00000004,4,0.00000004,0,-565752,0,0,1743005671
Gkuq1y577jyJTEceU7iUXDFwFUv8mqtBEYtdh3urgstD,4,DvYLJQor8dN8nYYj17jx6GE8EBV8f2jMj2R5DxPjQKEq,1,0,1,4,0.00000004,4,0.00000004,0,-4296820,0,0,1770273774
GKxStNXqEaFEtaRjtR2JZRa77fR3vDeh7PDMdwin6kao,4,3u6cNFQzquFh84ojpiCV9WxSKCpzw9BTJPUTCLx3o68D,1,0,1,4,0.00000004,4,0.00000004,0,5,0,0,1703436686
GMUb3TxU5f5ccyd3Tq8fwHqHbbqUDUQSLsYE3EG6YTn6,4,6QRicUYNVuKfhaLFBi2LFZcivy946j2yScG84UaZvPZg,1,0,1,4,0.00000004,4,0.00000004,0,-20766563,0,0,1743608961
GoUi6CuRD3ZsFzAGbAybcdw2e8mRvwzVx6GGyE9pmuhS,4,A4Ezuu13xqtkWCL6LtrogU7AByVPqW21WDUUkYiENqq,1,0,1,4,0.00000004,4,0.00000004,0,-260686,0,0,1771092626
GrVgYiKAijQKJLp6W8H1yf1iQE5fm29SHtrvqWaNKAcF,4,Gnh2mDZPYtpF8hovasapC3rjZuSEXEapWfBFUL27ifDW,1,0,1,4,0.00000004,4,0.00000004,0,-47714,0,0,1773579402
GU4FL8ZaUx3T2u3FzqTYUsVQBRhAwZKmyV14DB9k7YyX,4,FkqbjThqH9xcp4zMMoSSNt9bzLiN8c7ENgN7qoUmHhaX,1,0,1,4,0.00000004,4,0.00000004,0,-5432,0,0,1716174613
HCt6e8joXHbc3q42xGjJtfDMve2DvL3EBAsfTUZuwZ7M,4,9g5CTQK4xGyR7Ka7M2UBnRqfkGr9pQE6xn5jpF5GmtX9,1,0,1,4,0.00000004,4,0.00000004,0,-2765889,0,0,1742771609
HD9e1SumEsvTPCfhdi9Prznw1JqBtVdRVpqL7x9uwG77,4,CSRcspGnooj9LS4G1Hd7hDVZfchRdBJ53JxzyAQ5MQUf,1,0,1,4,0.00000004,4,0.00000004,0,-2554256,0,0,1735826781
HexkqtFMmBJXUHco9KoXKocQcLSgfCf2Hdz1Qa3jcSEA,4,J2wvbTWgTQTgKK7fyevshxVsihWsViV4rNLxYNUnuDrH,1,0,1,4,0.00000004,4,0.00000004,0,-67970,0,0,1699978770
HumXwRTk4jwgUZHbtfm2A2MwrFkxpRsHwaC9oAqhHJum,4,TLoYgtcYJSMxZLF9f1PxqXpMnWCwdprepjuGY2YQRhi,1,0,1,4,0.00000004,4,0.00000004,0,-7501,0,0,1708465663
HW23sPzp2xqBxoXEufQqdnRXAVnoJeCVqdP6QhEN34an,4,F77EszhhKN8escofaCCoHpuyAAq1DR7mdSd3ds4soZAc,1,0,1,4,0.00000004,4,0.00000004,0,-2251916,0,0,1738947617
J5SSNxG13AnitN8zS1nzENiDLJHhGL4WGuqhrkQN2Rod,4,GRp1gDgKeLioUAVNhf1yCTzACHyETsFrNzoFNuMmdahm,1,0,1,4,0.00000004,4,0.00000004,0,-48854,0,0,1737296858
K2eaEfKpDmcc2L8RNBhLcQqf2sEm2iNqqwoFc4pTTFf,4,3K9R4KRiBeQw5dsaVaKzn4xQdrfz8xPRgHYjMaYQyjsv,1,0,1,4,0.00000004,4,0.00000004,0,-2623,0,0,1751394097
skynetDj29GH6o6bAqoixCpDuYtWqi1rm8ZNx1hB3vq,4,2zJNpjeLzY2EPB77KyZRcApkSNCRmkqkY5z3mq98AFsS,1,0,1,4,0.00000004,4,0.00000004,0,-901,0,0,1766869397
tqryVBMpX6W2WqPGsPB1kZTJe779DYp44nJYgzF8wkB,4,C2p3ud6Abr6ybMjx7irC5C2ChaLgvVh4Knpwoh9jp9F8,1,0,1,4,0.00000004,4,0.00000004,0,-142879539,0,0,1771583211
uqHizak9Zz1g9NAeTH1TNVwwRC8mx3oEJeCBzfexe5w,4,5YRDj8YkD3XPMPSM2XRkPbESmuBjw6kRN5WqDcWxBaxZ,1,0,1,4,0.00000004,4,0.00000004,0,-411714,0,0,1745191723
