authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
9Y9RXSHpP7a3ynMtKnRbRx7z12Ndi8vbXuqFiBSWfmnM,7,DHi2b3JtAYGSmnQtHhK6nK7FPa1DZSjQKaib6Ag5YXgX,49907150,0,49907150,105281741,105.281741,104441818,104.441818,839923,100000000,0,0,0
Dd29mzBQLBowd3m9nxJ7rMHNSataojEgJ2VpSgqud1Zf,7,BivXma25mY82Shprw4Lj39Vih2UafCLrsrhtbD1FjCXn,49906501,0,49906501,105280371,105.280371,104440459,104.440459,839912,100000000,0,0,0
BgM4ugfwsgHkVQt5NKTdayXfU94Krhoy5b3AmZsiZSAf,7,EDWr13GMAKYsvWwACQierSLmpsH8pciAZYrXh7Yv6Crn,49903155,0,49903155,105273313,105.273313,104433457,104.433457,839856,100000000,0,0,0
BPE7xU1dsKrUpdcptb22HkNx74prTgXdz7PqurRKwNsg,7,8WECnB5KEwSr9cDsuYiHrPbcj6JSYFh5sM92CcyU5p5T,49819289,0,49819289,105096393,105.096393,104257949,104.257949,838444,100007081,0,0,0
9FH1gmjZwtNthvrTxaVN2t5CJM8ZdXDP7aGynz665cbZ,7,hzfed9zuqEF9L5Xu3wqMSETB53NxCsbsQV3ZCvo4Kpw,49239176,0,49239176,103872614,103.872614,103043933,103.043933,828681,98751237,0,0,0
BodwpuVMg3Uac5c7ZGLYdwmAD4zoTzz94qxVcAFGhaXf,7,CgxVzixMzBdq4dckvAXDTih6Eih16hbak7Uh1hp4vw3q,49044657,0,49044657,103462266,103.462266,102636859,102.636859,825407,98310286,0,0,0
AGnBMQs9aasJ1TuiyPGp5QpN8NsKoojHJL7a1vRz9LEj,7,5o4PtyrmYbHgePTDdnJb28AwDCpHRecKTyjuRBh6UNWv,49907577,0,49907577,101268806,101.268806,101268806,101.268806,0,100000000,49907576,101268804,1751907101
7hkHSJiuyVsficpkCTeNE2xyhq6RjRtvJegdRYSat6CP,7,78HeWKbCfahhQtyazHDA7FUnRK9hLmFnaVgTrkY1L8J2,49965729,0,49965729,100919699,100.919699,100919699,100.919699,0,100142016,49965728,100919697,1737551568
3tp11mFD9HuKoNHrwCE47Z9x1Z2AWT9qmQTbKLD77NTz,7,FafHX7u4bu2cbSRBQPhtQxYkhmHyV2RNkLsKj3BFje4m,49904612,0,49904612,100769544,100.769544,100769544,100.769544,0,100000000,49904611,100769542,1734297019
89cGpxHDtgUd4bRYBtZDqYEKvAEVt7BicozVcbthkSRw,7,XXP5QiuWZtuGdVKpsvkZZSNzhqM9QUqBH8HsURnVpkY,50098000,0,50098000,100671941,100.671941,100671941,100.671941,0,100636216,50097999,100671939,1714987792
CbrR3K997W1UcR9hGq7e4VBbfNrxjkEAcybhQBiTG9qi,7,Gs6mfuT9hghrX3aEdtnUGw7ysdqbehALqMPdcg2Wd3Mq,49907904,0,49907904,100007007,100.007007,100007007,100.007007,0,100000000,49907903,100007005,1705637513
9DCm2ykhfoSqzmydcNaLttA32FRyJsN96zi8PsTVoKPs,7,77QZG7dwinWyQdYDWDtP5zm8hNty4HPy3x1WjaCNirLu,49907324,0,49907324,100000439,100.000439,100000439,100.000439,0,100000000,49907323,100000437,1703366544
B9LxexfxJLfjhNaUxyGrUMsFA5EqiA8eQ4ki5VPbMQuB,7,Gnyuu6xGvSvfzf7iuSCmPDkYgqee9fzDLG5LFmvAwuFv,49907324,0,49907324,99999999,99.999999,99999999,99.999999,0,100000000,49907323,99999997,1702265032
