authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
6rYQmmgQh9Q26EoUeFsjCieEhiS9vsFJQQtissMH2s8p,17,Ce4LAVx4312zkiPzjaoyHYmQ4BTbP78v6kbrGxk8UfCs,1,0,1,2,0.000000002,2,0.000000002,0,-32709,0,0,1733431647
6yfgDSHDRABsKgeA4Q4NMYmQRAR5jjJKJcTzvoFxmBcP,17,BQ9TMqnwoQjHvXcmZPfEW453VmBraUi8PyLzD3kzdSKx,1,0,1,2,0.000000002,2,0.000000002,0,-65238,0,0,1741970529
7Gf3RAzMCp11fKjZEdLGQ3AVNanin7WsXJ8TP6A3Yckz,17,3ZSUKHXigGDT9cC7BWBoiPBSj2EGaJM6ZLwTqjsEci1n,1,0,1,2,0.000000002,2,0.000000002,0,-1855350,0,0,1738722835
7iMNZLLa8F4EdTABMgjBYDV5iNXMhSYJVb6tNqKZ4ieh,17,3TEJC2qZKd4BiqeG1ScRGjNFnrq1itguMQTR5PvhFzNF,1,0,1,2,0.000000002,2,0.000000002,0,-134216475,0,0,1763854255
7p3RC555LskuPHFoEnYpnhzsnMueowiEEd9gbQVp6jCA,17,BnuWxYidN9AKqPpjy8KMi2SV6bnUjZTuzbVxSZULUHKE,1,0,1,2,0.000000002,2,0.000000002,0,-6098425,0,0,1752301626
7qgg2tN18PRradtvMeDrhmZA7yGhiERDdx31kb3wdRHR,17,9cCd3guGdzu7Q7eWob6MnRKQaZKpoT3xUnBc5pNP7Et8,1,0,1,2,0.000000002,2,0.000000002,0,-591058,0,0,1744228202
8h5CyobUGigqr8Ns3oX8gXD3wk2si5JucBoqi6FAX1k9,17,2MmnmuNxjemGgEb2zKJ3VdEpN9nHtHsiEA9bVWf6Fhbn,1,0,1,2,0.000000002,2,0.000000002,0,-75584566,0,0,1744836158
8sF7WUU12eRWBsKxZK4J41eUdKujPjif8u3AGEMpYUCd,17,CrbxYNSyJtBvDuuRqV987G7c6CvvGJQzRhYrv7dhv8Q9,1,0,1,2,0.000000002,2,0.000000002,0,-50605,0,0,1738589382
8SV5N5DrkMuYgSnepwVueNJVgrN1esR5enBm2PcjFjK2,17,H74g7fXjyU2wrR31zVftKk3mkLEqrBF5TKCByRs1nCWT,1,0,1,2,0.000000002,2,0.000000002,0,-1583965,0,0,1764941528
9h3e3uqSfpNCqoEZ9qv4A8YsxbzxZH1MBfSZq9Gmtvet,17,GiEe1XmrP7FMm1V28yeCYAM12gaG2WCnjDnBQZxBgPgj,1,0,1,2,0.000000002,2,0.000000002,0,-26088,0,0,1756979987
9PCRbk8Gvt2zqewLKbxaSyTxA2JMtdQGhMff8EdELXNq,17,G7HcvdQBDCXY3cRcgVMyux9zenpBME531r7Yb4CD2EMJ,1,0,1,2,0.000000002,2,0.000000002,0,2,0,0,1760396349
9RuHFtQzN4vo22YNCkP4jtH7Ba65koWxiXGzXwLoTQ8H,17,7Q8Wc3nwW5rfHu5xzKYAJEGZgZKfv8JxE7QxHRu7bbrD,1,0,1,2,0.000000002,2,0.000000002,0,5,0,0,1736632771
APC9cf5ZfAKwzr9X5enghr66AaXGtsERvVLJZhPmTw1F,17,F6W1Nsr4gnFX66mPfcD7mgWQkjRqi7X3yypzFXTBd7QB,1,0,1,2,0.000000002,2,0.000000002,0,-263564908,0,0,1748251658
ASKGii89V14KgMzyKqFWmRn6C9a5vN7AZwZevk4J7cdG,17,3xLesUSR2f7AhTZpyUB1HRepMNcmzqWfBpj3R1SPJS8M,1,0,1,2,0.000000002,2,0.000000002,0,-53349808,0,0,1774064497
BfpC637hrxBdxK9CstzKrzYJ1aKya8U18bZU3pigdQdm,17,GTu5yDbhRzVk4d1tVXTKSfW3Mm8wctVXaHsw762fxeKW,1,0,1,2,0.000000002,2,0.000000002,0,-654212,0,0,1734046472
BG4uMFbesfTjD9U1HpKsNxM2hiCk2PisEM6RjiQ2Q8Uz,17,9BKyZyfQ3rqXnAuzGVLtJjCMmSHeNdeW3fptxgLZZt8L,1,0,1,2,0.000000002,2,0.000000002,0,4,0,0,1732133595
